Datetime,Mud Pump A,React 55 Mud Flow to Mud Pump A,MUD PUMP A SUCTION PRESS,MUD PUMP A SPEED,MUD PUMP A SPEED,PUM-34A- Current,Mud pump A speed,MUD PUMP A CYLINDER 2,MUD PUMP A CYLINDER 3,Mud Pump A Cylinder #1 Temperature,Mud Pump A Cylinder #2 Temperature,Mud Pump A Cylinder #3 Temperature,Mud Pump A Cylinder #4 Temperature
06-Nov-24 20:00:00,RUN,120.06,524.21,41.96,99.62,254.41,41.79,6418.66,6443.98,60.65,52.85,59.00,56.93
06-Nov-24 21:00:00,RUN,102.72,469.94,42.02,99.59,257.88,41.79,5857.56,5888.13,60.57,54.91,58.30,57.01
06-Nov-24 22:00:00,RUN,109.90,536.21,42.07,99.27,262.21,41.79,6901.87,6928.05,60.36,52.47,59.64,57.29
06-Nov-24 23:00:00,RUN,121.76,513.58,42.07,99.28,264.63,41.79,6719.22,6751.31,60.13,53.66,57.79,56.94
07-Nov-24 00:00:00,RUN,126.37,527.31,41.94,99.53,264.56,41.82,6691.15,6720.45,60.09,52.22,58.65,57.32
07-Nov-24 01:00:00,RUN,112.27,553.38,42.06,99.30,267.98,41.82,7016.20,7037.40,59.82,51.98,59.63,57.09
07-Nov-24 02:00:00,RUN,134.52,540.98,42.05,99.31,264.68,41.82,6985.99,7004.58,59.92,51.16,59.70,56.11
07-Nov-24 03:00:00,RUN,119.03,509.26,41.96,99.48,262.86,41.82,6814.21,6848.16,60.20,52.12,59.76,57.18
07-Nov-24 04:00:00,RUN,108.28,513.36,41.97,99.47,257.53,41.82,6487.18,6510.41,60.28,52.18,58.89,56.81
07-Nov-24 05:00:00,RUN,118.26,506.57,41.95,99.49,261.21,41.82,6659.94,6680.67,59.95,51.41,60.52,53.95
07-Nov-24 06:00:00,RUN,99.58,487.75,42.06,99.31,263.35,41.82,6563.17,6594.00,59.62,50.71,60.13,53.56
07-Nov-24 07:00:00,RUN,119.09,544.04,42.00,99.40,266.36,41.82,6825.93,6848.84,59.31,51.29,59.19,55.25
07-Nov-24 08:00:00,RUN,98.73,503.44,41.97,99.48,265.63,41.82,6726.28,6755.73,59.06,50.53,59.14,55.24
07-Nov-24 09:00:00,RUN,87.19,293.17,39.82,93.92,244.53,41.82,4798.36,4821.27,57.36,49.69,56.84,54.14
07-Nov-24 10:00:00,RUN,112.74,481.82,42.01,99.41,259.66,41.82,6244.42,6267.33,59.29,51.68,56.86,55.68
07-Nov-24 11:00:00,RUN,122.49,502.24,41.97,99.50,263.34,41.82,6666.20,6692.97,59.16,51.96,57.22,55.82
07-Nov-24 12:00:00,RUN,108.42,502.97,42.02,99.40,266.63,41.82,6786.35,6816.46,60.20,51.56,60.44,54.09
07-Nov-24 13:00:00,RUN,107.82,472.46,42.06,99.25,264.62,41.82,6987.39,7004.19,60.28,51.52,59.50,56.36
07-Nov-24 14:00:00,RUN,97.29,444.64,41.91,99.59,267.90,41.82,6964.99,6983.01,60.48,52.22,60.62,54.37
07-Nov-24 15:00:00,RUN,105.70,458.26,41.94,99.52,268.65,41.82,6823.73,6850.79,60.60,52.16,60.14,57.94
07-Nov-24 16:00:00,RUN,126.56,473.85,41.95,99.50,264.58,41.82,6932.93,6949.84,60.33,53.48,58.03,56.51
07-Nov-24 17:00:00,RUN,108.39,454.52,41.99,99.44,262.82,41.82,6919.35,6948.32,60.16,51.68,58.38,56.75
07-Nov-24 18:00:00,RUN,105.68,455.42,42.04,99.36,266.15,41.82,6754.25,6779.12,60.91,53.61,60.81,56.14
07-Nov-24 19:00:00,RUN,105.75,482.76,41.98,99.46,267.81,41.82,7001.34,7023.59,60.89,52.36,60.37,58.06
07-Nov-24 20:00:00,RUN,112.81,508.72,42.08,99.29,264.85,41.82,6885.93,6908.60,60.42,54.01,60.68,58.23
07-Nov-24 21:00:00,RUN,100.81,478.34,42.05,99.34,267.34,41.82,6990.47,7013.61,60.30,52.62,57.87,56.03
07-Nov-24 22:00:00,RUN,109.61,492.64,41.93,99.55,263.30,41.82,6981.22,7002.38,57.79,51.28,55.64,54.46
07-Nov-24 23:00:00,RUN,111.62,488.43,42.01,99.39,265.25,41.82,7002.68,7022.62,59.61,51.42,58.68,56.63
08-Nov-24 00:00:00,RUN,124.17,524.13,41.95,99.49,266.10,36.82,7019.18,7035.89,59.85,52.57,57.89,56.02
08-Nov-24 01:00:00,RUN,92.28,443.92,39.69,93.86,267.26,36.82,6685.65,6713.69,59.53,51.84,57.03,55.95
08-Nov-24 02:00:00,RUN,80.12,403.44,32.61,76.93,264.01,36.82,6729.57,6752.28,59.25,51.55,57.67,56.37
08-Nov-24 03:00:00,RUN,88.94,431.34,39.21,92.55,263.43,36.82,6978.66,6994.33,59.48,51.31,56.81,56.41
08-Nov-24 04:00:00,RUN,90.32,397.31,37.76,88.79,266.76,36.82,6776.84,6802.52,59.91,51.34,57.94,56.56
08-Nov-24 05:00:00,RUN,89.33,425.60,37.72,88.89,257.59,36.82,6699.42,6722.80,60.29,52.52,59.44,56.46
08-Nov-24 06:00:00,RUN,78.05,408.20,30.53,72.12,260.39,36.82,6183.22,6210.05,59.27,51.83,57.23,55.70
08-Nov-24 07:00:00,RUN,84.48,416.12,34.76,83.17,271.10,36.82,6990.84,7017.66,60.19,51.37,59.59,57.19
08-Nov-24 08:00:00,RUN,93.27,439.65,40.17,94.91,259.30,36.82,6697.00,6714.01,59.77,52.65,57.64,55.89
08-Nov-24 09:00:00,RUN,96.24,371.11,40.06,95.16,250.77,36.82,5736.20,5765.00,59.43,52.56,57.72,55.60
08-Nov-24 10:00:00,RUN,85.83,470.26,37.15,87.19,258.79,36.82,6974.50,6996.10,57.71,50.91,55.65,54.52
08-Nov-24 11:00:00,RUN,88.74,435.48,38.21,90.62,261.56,36.82,7103.85,7128.22,56.25,50.38,54.81,53.40
08-Nov-24 12:00:00,RUN,93.49,420.55,41.84,98.99,269.24,36.82,7408.32,7430.12,56.72,50.71,54.78,52.74
08-Nov-24 13:00:00,RUN,85.23,432.30,34.50,81.92,269.09,36.82,6652.11,6680.19,56.71,49.59,55.59,53.68
08-Nov-24 14:00:00,RUN,95.49,404.09,41.81,99.54,269.43,36.82,6753.12,6782.58,56.73,49.11,56.77,52.24
08-Nov-24 15:00:00,RUN,86.73,412.55,37.60,88.10,262.27,36.82,6964.03,6987.59,57.18,49.52,55.48,53.56
08-Nov-24 16:00:00,RUN,88.73,413.84,37.79,89.62,257.96,36.82,6372.20,6396.42,57.29,49.40,54.96,54.14
08-Nov-24 17:00:00,RUN,87.14,439.07,39.97,94.49,270.45,36.82,6905.13,6934.58,56.79,50.24,55.03,53.75
08-Nov-24 18:00:00,RUN,90.84,416.20,39.46,93.26,254.75,36.82,6254.40,6274.03,56.71,49.73,54.84,53.63
08-Nov-24 19:00:00,RUN,84.42,384.46,32.60,77.31,245.05,36.82,5593.52,5613.81,56.51,48.66,55.74,53.63
08-Nov-24 20:00:00,RUN,72.55,424.26,25.42,60.14,249.03,36.82,6163.97,6188.30,56.22,48.53,56.25,51.35
08-Nov-24 21:00:00,RUN,88.41,457.66,37.89,89.51,259.79,36.82,6856.13,6879.90,58.38,49.90,58.24,54.60
08-Nov-24 22:00:00,RUN,84.97,449.75,35.06,81.56,258.85,36.82,6613.93,6636.60,59.67,50.62,59.07,56.08
08-Nov-24 23:00:00,RUN,85.75,437.71,34.09,80.68,253.94,36.82,6317.79,6349.12,58.92,50.92,57.24,55.98
09-Nov-24 00:00:00,RUN,80.58,438.42,31.83,75.56,258.41,37.99,6289.51,6318.94,59.06,50.43,57.35,56.28
09-Nov-24 01:00:00,RUN,77.60,435.15,29.98,71.31,250.43,37.99,6268.56,6287.74,59.56,51.32,58.52,56.08
09-Nov-24 02:00:00,RUN,82.51,415.06,33.56,79.41,250.68,37.99,5913.47,5938.52,59.46,50.80,58.67,55.63
09-Nov-24 03:00:00,RUN,72.01,391.37,27.06,64.38,253.65,37.99,5725.11,5752.64,58.89,52.56,56.33,54.33
09-Nov-24 04:00:00,RUN,86.64,380.33,37.40,90.42,245.26,37.99,5320.81,5341.93,59.58,50.65,57.65,56.14
09-Nov-24 05:00:00,RUN,83.34,379.76,34.66,80.66,244.24,37.99,5496.94,5515.98,59.17,51.08,57.09,56.14
09-Nov-24 06:00:00,RUN,87.59,454.26,39.19,92.78,266.76,37.99,6573.68,6604.46,59.21,51.33,57.37,55.94
09-Nov-24 07:00:00,RUN,90.65,443.09,40.08,94.64,260.97,37.99,6826.58,6850.15,60.71,53.25,59.85,57.23
09-Nov-24 08:00:00,RUN,82.62,316.45,33.48,78.19,254.59,37.99,5725.07,5749.94,59.90,51.86,57.80,57.05
09-Nov-24 09:00:00,RUN,84.12,340.37,35.65,86.50,232.75,37.99,4329.76,4355.94,58.41,50.49,56.29,55.27
09-Nov-24 10:00:00,RUN,77.26,414.74,29.86,70.59,258.32,37.99,6414.01,6442.14,59.79,52.38,56.56,56.65
09-Nov-24 11:00:00,RUN,91.02,406.28,39.34,93.89,256.39,37.99,5973.67,5997.23,59.44,53.15,57.60,55.66
09-Nov-24 12:00:00,RUN,101.95,487.72,41.96,99.48,267.07,37.99,6850.52,6873.23,59.29,51.01,59.61,53.12
09-Nov-24 13:00:00,RUN,103.78,479.76,42.03,99.37,264.19,37.99,6861.08,6876.33,59.01,51.35,58.83,56.19
09-Nov-24 14:00:00,RUN,108.74,447.88,42.08,99.26,265.05,37.99,7078.50,7109.50,59.63,52.42,57.29,55.98
09-Nov-24 15:00:00,RUN,91.87,423.33,41.26,98.12,258.55,37.99,6510.34,6531.83,60.10,52.61,57.57,56.78
09-Nov-24 16:00:00,RUN,117.37,427.44,42.07,99.28,263.12,37.99,6741.49,6771.60,60.23,53.30,59.13,57.10
09-Nov-24 17:00:00,RUN,127.98,418.43,41.95,99.49,248.05,37.99,5559.34,5579.62,60.47,52.19,59.99,56.86
09-Nov-24 18:00:00,RUN,131.87,510.99,42.04,99.32,263.09,37.99,6445.01,6476.43,60.65,52.79,60.15,57.11
09-Nov-24 19:00:00,RUN,96.45,499.04,41.95,99.50,265.27,37.99,7045.84,7064.82,60.31,51.58,58.28,56.67
09-Nov-24 20:00:00,RUN,94.76,496.93,41.99,99.43,260.68,37.99,6607.72,6626.94,60.47,51.47,58.18,56.94
09-Nov-24 21:00:00,RUN,99.86,521.59,42.06,99.30,267.99,37.99,6801.30,6825.41,60.45,51.52,58.27,56.72
09-Nov-24 22:00:00,RUN,118.48,528.29,42.05,99.31,264.53,37.99,6916.32,6940.05,59.56,53.55,60.49,57.81
09-Nov-24 23:00:00,RUN,111.52,531.76,41.92,99.55,263.54,37.99,6827.17,6849.75,60.77,52.75,60.23,57.32
10-Nov-24 00:00:00,RUN,123.72,552.16,42.02,99.38,267.57,32.76,6886.34,6908.68,60.70,53.01,60.30,56.36
10-Nov-24 01:00:00,RUN,105.69,507.09,41.99,99.43,266.56,32.76,6762.87,6793.48,59.81,53.51,60.69,57.85
10-Nov-24 02:00:00,RUN,95.39,507.16,41.93,99.53,260.17,32.76,6461.64,6492.92,59.84,53.12,60.06,57.17
10-Nov-24 03:00:00,RUN,95.93,487.22,41.96,99.48,253.93,32.76,6178.25,6201.05,60.35,51.46,58.90,57.98
10-Nov-24 04:00:00,RUN,99.61,475.31,42.00,99.40,250.82,32.76,5788.27,5812.27,60.58,51.90,59.28,57.87
10-Nov-24 05:00:00,RUN,92.13,470.22,41.95,99.49,258.04,32.76,6011.59,6039.75,59.57,53.12,60.16,57.73
10-Nov-24 06:00:00,RUN,77.67,424.82,27.86,65.99,244.91,32.76,5357.10,5378.04,60.17,52.89,57.58,56.40
10-Nov-24 07:00:00,RUN,85.15,379.24,34.21,80.43,237.35,32.76,4520.15,4543.71,60.01,51.81,58.14,57.62
10-Nov-24 08:00:00,RUN,69.56,178.37,21.61,50.82,214.08,32.76,2200.44,2257.38,59.55,54.66,57.93,55.57
10-Nov-24 09:00:00,RUN,80.76,220.95,30.26,70.84,219.81,32.76,2645.02,2673.16,57.90,51.55,58.38,55.83
10-Nov-24 10:00:00,RUN,68.35,188.76,22.01,51.63,218.07,32.76,2109.44,2137.52,58.45,51.93,58.30,55.72
10-Nov-24 11:00:00,RUN,66.02,190.49,19.12,44.86,212.16,32.76,1829.71,1856.66,59.38,53.56,58.74,56.60
10-Nov-24 12:00:00,RUN,66.56,196.16,20.29,47.90,214.24,32.76,2292.41,2322.34,59.54,54.63,58.66,56.53
10-Nov-24 13:00:00,RUN,66.03,206.42,19.92,45.95,212.16,32.76,2044.82,2068.39,59.57,52.99,58.76,56.41
10-Nov-24 14:00:00,RUN,69.79,219.90,23.07,54.77,217.99,32.76,2888.09,2913.00,60.11,53.53,59.64,57.67
10-Nov-24 15:00:00,RUN,69.77,239.32,23.28,54.32,220.44,32.76,2796.46,2828.52,60.19,51.72,59.57,56.23
10-Nov-24 16:00:00,RUN,77.85,262.41,29.56,70.47,228.75,32.76,3794.97,3819.70,59.49,52.77,59.45,55.71
10-Nov-24 17:00:00,RUN,88.24,355.20,39.97,96.42,241.84,32.76,4629.18,4654.05,57.46,51.08,57.75,56.18
10-Nov-24 18:00:00,RUN,87.43,438.27,36.36,86.17,247.04,32.76,5674.67,5695.62,58.33,50.84,57.94,55.07
10-Nov-24 19:00:00,RUN,87.39,437.33,34.86,82.54,247.50,32.76,5580.39,5607.35,58.51,51.21,57.39,54.52
10-Nov-24 20:00:00,RUN,94.67,448.44,41.86,99.27,254.32,32.76,5883.95,5905.27,58.21,49.79,57.28,55.18
10-Nov-24 21:00:00,RUN,112.86,491.84,42.04,99.33,261.90,32.76,6498.94,6527.10,58.19,50.95,57.25,55.61
10-Nov-24 22:00:00,RUN,105.47,446.69,42.04,99.33,256.13,32.76,6069.47,6092.02,57.32,49.90,57.32,56.02
10-Nov-24 23:00:00,RUN,88.60,440.39,37.58,88.74,253.49,32.76,5883.45,5906.75,59.05,51.01,57.35,55.63
11-Nov-24 00:00:00,RUN,85.48,480.75,35.36,83.83,245.73,39.31,5762.60,5792.07,57.98,48.96,56.42,55.41
11-Nov-24 01:00:00,RUN,84.71,518.00,35.80,83.20,260.31,39.31,6756.59,6776.59,58.71,51.78,56.19,53.78
11-Nov-24 02:00:00,RUN,92.61,496.91,39.35,92.53,255.63,39.31,6673.54,6693.09,58.86,49.90,56.10,53.69
11-Nov-24 03:00:00,RUN,103.32,498.74,42.03,99.37,260.94,39.31,6608.40,6630.74,59.08,49.29,58.26,55.36
11-Nov-24 04:00:00,RUN,96.46,459.87,42.00,99.41,258.86,39.31,6390.55,6412.18,58.48,50.09,58.47,55.44
11-Nov-24 05:00:00,RUN,99.10,465.86,42.03,99.37,256.47,39.31,6217.75,6243.27,58.75,48.18,57.21,54.72
11-Nov-24 06:00:00,RUN,97.06,456.65,42.04,99.36,256.05,39.31,5969.85,5999.30,58.90,48.10,57.72,55.61
11-Nov-24 07:00:00,RUN,93.01,431.01,41.51,98.72,256.24,39.31,5841.44,5876.13,58.62,49.05,58.43,54.34
11-Nov-24 08:00:00,RUN,86.58,391.84,35.23,84.79,244.56,39.31,4982.08,5009.57,58.53,48.21,56.86,54.85
11-Nov-24 09:00:00,RUN,89.96,447.08,39.77,94.22,253.91,39.31,5599.97,5623.75,56.74,47.10,54.93,52.05
11-Nov-24 10:00:00,RUN,109.48,433.14,42.04,99.38,249.17,39.31,5738.65,5760.68,58.47,49.54,58.65,51.61
11-Nov-24 11:00:00,RUN,83.77,448.25,33.33,78.95,244.62,39.31,5702.35,5723.83,58.05,49.05,57.86,51.34
11-Nov-24 12:00:00,RUN,88.60,478.27,36.70,87.57,262.46,39.31,6211.70,6245.05,58.00,49.18,58.32,51.19
11-Nov-24 13:00:00,RUN,82.57,418.20,32.30,76.26,252.53,39.31,5548.71,5580.21,58.37,49.03,58.00,53.14
11-Nov-24 14:00:00,RUN,87.70,391.07,37.39,89.14,248.32,39.31,5416.20,5447.70,57.92,50.15,57.89,55.31
11-Nov-24 15:00:00,RUN,87.46,390.86,36.65,86.10,247.02,39.31,5474.63,5505.31,59.00,50.86,58.15,54.75
11-Nov-24 16:00:00,RUN,96.42,525.80,41.82,99.38,260.24,39.31,6548.26,6569.20,57.13,49.22,56.47,54.31
11-Nov-24 17:00:00,RUN,109.37,497.90,42.05,99.34,258.89,39.31,6871.75,6894.00,58.04,50.25,57.46,54.47
11-Nov-24 18:00:00,RUN,110.47,504.11,41.94,99.52,260.01,39.31,6639.07,6669.17,59.10,48.97,56.99,55.54
11-Nov-24 19:00:00,RUN,137.88,510.58,42.00,99.43,256.33,39.31,6273.75,6293.85,58.44,49.94,58.16,56.19
11-Nov-24 20:00:00,RUN,96.23,429.79,41.89,99.39,257.63,39.31,5813.51,5840.46,59.87,51.89,59.10,55.49
11-Nov-24 21:00:00,RUN,88.94,486.73,41.47,98.16,261.07,39.31,6388.61,6421.25,59.26,50.61,58.26,54.47
11-Nov-24 22:00:00,RUN,90.55,491.38,41.45,98.06,253.32,39.31,6346.50,6358.37,58.79,51.15,58.50,54.98
11-Nov-24 23:00:00,RUN,88.51,502.42,40.01,94.44,263.68,39.31,6758.58,6783.00,59.08,50.36,58.02,55.40
12-Nov-24 00:00:00,RUN,92.41,511.87,40.59,96.05,253.42,34.70,6297.94,6318.46,59.23,49.00,57.44,54.62
12-Nov-24 01:00:00,RUN,88.50,450.16,38.97,92.20,259.42,34.70,5947.62,5975.66,58.95,47.76,56.11,54.00
12-Nov-24 02:00:00,RUN,85.60,440.82,37.56,88.63,245.12,34.70,5595.33,5613.02,58.93,47.69,56.46,54.51
12-Nov-24 03:00:00,RUN,85.31,436.43,36.02,84.65,258.21,34.70,5959.27,5990.59,59.08,48.32,56.39,54.20
12-Nov-24 04:00:00,RUN,90.83,439.50,39.82,93.78,252.27,34.70,5670.03,5692.37,57.88,50.48,58.47,54.93
12-Nov-24 05:00:00,RUN,84.65,434.34,35.67,85.03,251.65,34.70,5844.10,5872.35,59.12,48.13,56.56,54.88
12-Nov-24 06:00:00,RUN,92.30,438.92,40.58,96.92,252.69,34.70,5802.78,5827.08,59.24,47.70,56.61,54.46
12-Nov-24 07:00:00,RUN,88.84,434.51,37.69,89.16,253.89,34.70,5766.81,5796.26,58.96,47.97,56.29,55.51
12-Nov-24 08:00:00,RUN,82.61,452.19,33.66,79.80,257.31,34.70,5826.87,5858.94,58.38,47.19,55.57,53.49
12-Nov-24 09:00:00,RUN,76.70,290.09,29.25,68.27,227.27,34.70,3580.95,3606.58,57.45,47.13,55.28,54.23
12-Nov-24 10:00:00,RUN,81.91,361.20,30.69,75.48,241.31,34.70,4737.83,4767.26,58.08,47.96,57.18,54.18
12-Nov-24 11:00:00,RUN,90.50,306.23,38.87,91.44,227.60,34.70,3685.16,3708.51,55.79,47.73,55.78,53.49
12-Nov-24 12:00:00,RUN,85.87,219.42,35.33,84.70,220.56,34.70,2764.72,2791.77,57.03,47.32,56.36,53.98
12-Nov-24 13:00:00,RUN,76.44,249.80,28.72,67.47,227.95,34.70,3530.37,3561.79,57.00,48.30,57.04,52.14
12-Nov-24 14:00:00,RUN,77.41,271.21,28.82,68.13,229.40,34.70,3749.53,3781.62,58.83,49.18,57.86,55.07
12-Nov-24 15:00:00,RUN,91.32,293.72,40.63,95.73,238.60,34.70,4244.35,4281.66,59.01,49.60,58.14,54.80
12-Nov-24 16:00:00,RUN,71.30,285.02,25.86,61.13,234.25,34.70,4315.04,4347.10,58.92,49.58,56.44,55.29
12-Nov-24 17:00:00,RUN,84.33,244.10,33.60,79.57,227.36,34.70,3309.33,3330.27,58.15,50.41,58.15,54.13
12-Nov-24 18:00:00,RUN,89.04,107.91,33.56,79.66,216.00,34.70,2614.91,2639.78,56.67,50.12,59.09,54.26
12-Nov-24 19:00:00,RUN,73.52,261.73,33.57,79.59,226.16,34.70,4063.84,4093.95,41.71,48.36,56.99,51.22
12-Nov-24 20:00:00,RUN,81.19,263.08,30.65,72.59,226.66,34.70,3574.35,3598.59,56.22,47.52,57.20,53.65
12-Nov-24 21:00:00,RUN,81.20,290.01,31.50,73.29,236.85,34.70,4196.23,4228.14,57.97,47.49,57.51,54.06
12-Nov-24 22:00:00,RUN,99.96,456.08,41.98,99.53,259.48,34.70,6163.90,6192.65,58.51,49.69,58.69,52.35
12-Nov-24 23:00:00,RUN,95.80,442.28,41.79,98.87,259.23,34.70,6086.91,6114.48,58.70,47.13,57.82,54.77
13-Nov-24 00:00:00,RUN,101.85,462.18,41.95,99.61,258.49,35.17,6110.98,6144.25,57.81,47.02,55.70,54.83
13-Nov-24 01:00:00,RUN,128.94,520.71,42.00,99.52,265.66,35.17,6986.43,7013.37,58.94,47.12,58.52,54.61
13-Nov-24 02:00:00,RUN,111.27,483.87,42.02,99.48,261.78,35.17,6895.24,6917.16,59.38,48.40,58.48,55.11
13-Nov-24 03:00:00,RUN,102.77,458.66,41.98,99.58,256.86,35.17,6496.65,6527.61,59.58,49.40,58.63,55.65
13-Nov-24 04:00:00,RUN,88.31,457.80,36.35,85.88,265.36,35.17,6667.03,6695.86,59.32,50.33,58.96,54.32
13-Nov-24 05:00:00,RUN,89.01,461.39,38.24,90.89,258.73,35.17,6738.07,6754.45,59.06,50.29,59.37,51.42
13-Nov-24 06:00:00,RUN,86.22,470.23,37.82,89.00,267.15,35.17,6848.18,6878.95,58.28,48.67,58.27,51.78
13-Nov-24 07:00:00,RUN,83.54,471.67,35.19,83.22,253.36,35.17,6483.30,6498.35,58.12,46.94,57.22,54.06
13-Nov-24 08:00:00,RUN,71.03,291.18,23.74,57.03,238.84,35.17,4614.92,4644.37,57.63,48.91,56.32,53.89
13-Nov-24 09:00:00,RUN,82.01,311.80,33.23,78.48,234.75,35.17,4400.77,4429.57,56.93,47.03,56.61,51.47
13-Nov-24 10:00:00,RUN,75.82,394.31,29.11,68.42,243.44,35.17,5116.63,5144.87,56.15,45.70,54.94,53.15
13-Nov-24 11:00:00,RUN,94.71,401.26,40.97,97.03,247.39,35.17,5180.01,5201.85,55.30,47.28,55.15,50.21
13-Nov-24 12:00:00,RUN,84.14,421.14,33.88,80.23,248.34,35.17,5521.57,5553.53,55.24,44.91,53.43,52.03
13-Nov-24 13:00:00,RUN,82.88,442.59,34.94,82.70,255.66,35.17,5954.27,5980.71,54.52,45.97,53.25,51.42
13-Nov-24 14:00:00,RUN,91.08,464.18,40.70,96.27,257.83,35.17,6258.63,6290.64,55.29,47.25,55.32,51.09
13-Nov-24 15:00:00,RUN,85.46,336.14,34.16,80.68,240.24,35.17,4524.60,4551.43,55.49,47.20,53.89,52.71
13-Nov-24 16:00:00,RUN,126.28,316.46,38.87,92.23,231.01,35.17,3875.12,3903.19,56.38,48.09,53.88,52.38
13-Nov-24 17:00:00,RUN,69.88,331.99,10.53,25.00,217.61,35.17,2790.97,2814.53,55.64,47.78,55.38,50.90
13-Nov-24 18:00:00,RUN,206.32,350.55,38.02,90.00,231.47,35.17,3572.32,3596.54,58.41,50.11,58.93,55.29
13-Nov-24 19:00:00,RUN,6.92,110.95,37.93,90.00,221.30,35.17,3154.00,3180.18,56.80,49.22,56.98,54.24
13-Nov-24 20:00:00,RUN,87.70,221.42,36.74,87.23,229.14,35.17,3232.98,3261.19,57.06,49.67,57.12,53.06
13-Nov-24 21:00:00,RUN,78.91,201.40,29.29,70.26,222.20,35.17,2709.67,2735.18,56.58,50.39,56.28,52.92
13-Nov-24 22:00:00,RUN,83.21,190.79,32.14,76.52,219.84,35.17,2311.13,2343.31,57.55,50.13,57.55,52.94
13-Nov-24 23:00:00,RUN,76.25,192.07,27.40,65.26,217.81,35.17,2468.81,2496.76,56.63,50.74,56.75,52.23
14-Nov-24 00:00:00,RUN,108.43,257.32,41.95,99.59,226.26,39.51,2917.54,2939.33,56.14,47.72,56.60,51.74
14-Nov-24 01:00:00,RUN,107.09,321.60,42.00,99.49,232.13,39.51,3573.33,3599.29,56.48,47.72,56.71,52.67
14-Nov-24 02:00:00,RUN,111.70,314.27,42.04,99.55,227.59,39.51,3116.70,3147.02,55.39,48.66,56.32,51.46
14-Nov-24 03:00:00,RUN,118.34,340.76,41.99,99.50,232.09,39.51,3555.85,3578.91,56.23,49.53,56.95,52.84
14-Nov-24 04:00:00,RUN,109.23,359.95,42.01,99.44,235.46,39.51,3981.29,4012.70,56.86,49.55,56.82,53.36
14-Nov-24 05:00:00,RUN,119.59,402.39,42.02,99.42,234.69,39.51,4171.36,4195.99,56.66,49.05,57.36,52.76
14-Nov-24 06:00:00,RUN,114.54,434.78,41.96,99.54,240.98,39.51,4734.15,4766.15,56.71,50.01,57.41,53.72
14-Nov-24 07:00:00,RUN,121.48,446.49,41.97,99.53,239.32,39.51,4682.85,4714.92,56.67,49.84,57.71,52.73
14-Nov-24 08:00:00,RUN,96.17,237.21,41.30,97.91,234.50,39.51,3842.09,3868.27,57.20,50.52,58.46,53.10
14-Nov-24 09:00:00,RUN,109.04,299.61,42.01,99.79,223.71,39.51,2994.96,3027.03,56.41,49.62,57.45,52.60
14-Nov-24 10:00:00,RUN,115.52,355.38,41.99,99.47,228.20,39.51,3299.40,3336.05,56.26,49.45,56.48,52.86
14-Nov-24 11:00:00,RUN,102.50,445.08,41.97,99.48,249.99,39.51,5500.30,5532.21,56.76,50.21,57.04,53.55
14-Nov-24 12:00:00,RUN,96.15,342.91,40.63,96.14,270.83,39.51,6803.23,6828.01,58.14,51.22,58.27,51.97
14-Nov-24 13:00:00,RUN,84.93,382.72,36.28,84.99,261.47,39.51,6681.32,6710.12,58.22,51.40,58.62,52.40
14-Nov-24 14:00:00,RUN,89.73,407.28,38.44,91.41,272.06,39.51,6970.82,6993.66,59.69,52.47,59.96,53.00
14-Nov-24 15:00:00,RUN,85.57,423.28,36.29,85.52,257.03,39.51,6548.24,6568.04,59.52,52.24,59.67,52.91
14-Nov-24 16:00:00,RUN,86.45,413.66,36.69,86.27,251.70,39.51,5984.25,6005.19,59.67,52.44,59.72,52.71
14-Nov-24 17:00:00,RUN,82.06,411.02,31.96,75.63,245.64,39.51,5519.74,5554.43,59.35,52.47,59.47,53.23
14-Nov-24 18:00:00,RUN,86.39,484.94,36.97,87.49,269.27,39.51,7050.25,7079.70,58.37,51.77,57.32,55.17
14-Nov-24 19:00:00,RUN,81.94,469.13,33.88,80.38,261.86,39.51,7109.20,7136.64,58.76,51.64,58.91,51.82
14-Nov-24 20:00:00,RUN,86.27,417.42,37.62,89.11,264.82,39.51,6624.16,6655.03,59.46,53.08,59.42,54.42
14-Nov-24 21:00:00,RUN,83.14,450.31,34.39,81.45,260.01,39.51,6756.45,6777.72,58.84,52.03,58.83,53.33
14-Nov-24 22:00:00,RUN,111.29,506.71,42.00,99.47,265.61,39.51,7054.61,7073.85,59.42,52.60,59.53,52.54
14-Nov-24 23:00:00,RUN,111.58,489.30,42.04,99.38,272.75,39.51,7175.32,7205.38,60.00,53.72,59.83,54.30
15-Nov-24 00:00:00,RUN,100.60,489.31,41.96,99.53,266.31,37.11,7096.43,7115.13,59.46,52.65,58.87,55.68
15-Nov-24 01:00:00,RUN,97.04,479.48,41.99,99.46,264.74,37.11,6780.83,6811.61,60.59,52.31,59.90,57.38
15-Nov-24 02:00:00,RUN,86.56,384.31,34.74,82.87,244.94,37.11,5232.39,5254.28,60.91,51.67,59.83,57.20
15-Nov-24 03:00:00,RUN,91.35,382.82,37.40,88.25,245.23,37.11,4799.87,4824.83,59.70,50.72,59.13,56.03
15-Nov-24 04:00:00,RUN,82.05,266.08,31.97,76.17,230.76,37.11,3477.00,3502.51,58.91,49.08,57.51,55.56
15-Nov-24 05:00:00,RUN,78.57,227.16,29.67,69.92,218.90,37.11,2442.21,2467.45,57.62,49.15,57.67,53.87
