Datetime,Mud Pump B,MUD PUMP B SLEECTED PRESSURE,MUD PUMP B SPEED,MUD PUMP B SPEED,Mud Pump B Current,MUD PUMP B SPEED,MUD PUMP B CYLINDER 1,MUD PUMP B CYLINDER 3,Mud Pump B Cylinder #1 Temperature,Mud Pump B Cylinder #2 Temperature,Mud Pump B Cylinder #3 Temperature,Mud Pump B Cylinder #4 Temperature
19-Nov-24 08:00:00,STOP,4.11,-0.04,-5.00,0.29,-0.04,10.17,37.60,16.41,16.13,13.23,12.90
19-Nov-24 09:00:00,STOP,4.29,-0.04,-5.00,0.29,-0.04,10.17,23.25,15.60,15.24,12.62,12.33
19-Nov-24 10:00:00,STOP,4.02,-0.04,-5.00,0.29,-0.04,8.87,12.74,14.77,14.44,11.97,11.35
19-Nov-24 11:00:00,STOP,4.21,-0.04,-5.00,0.25,-0.04,9.50,17.99,14.31,14.09,11.44,10.85
19-Nov-24 12:00:00,STOP,4.15,Bad,-5.00,Bad,Bad,4.99,17.99,13.57,14.43,10.82,10.38
19-Nov-24 13:00:00,STOP,4.06,Bad,-5.00,Bad,Bad,4.96,25.91,11.79,11.93,10.96,10.46
19-Nov-24 14:00:00,STOP,4.28,Bad,-5.00,Bad,Bad,4.97,37.56,11.17,11.93,11.12,10.41
19-Nov-24 15:00:00,STOP,4.12,Bad,-5.00,Bad,Bad,4.96,45.37,14.12,15.24,10.70,10.36
19-Nov-24 16:00:00,STOP,6089.01,Bad,-5.00,Bad,Bad,4.96,36.25,12.95,13.86,10.07,9.88
19-Nov-24 17:00:00,STOP,6741.47,Bad,-5.00,Bad,Bad,3.71,36.95,11.39,12.51,9.66,9.51
19-Nov-24 18:00:00,STOP,6331.77,Bad,-5.00,Bad,Bad,4.96,32.33,10.86,11.89,9.37,9.11
19-Nov-24 19:00:00,STOP,6769.63,Bad,-5.00,Bad,Bad,3.65,34.94,9.98,10.94,9.22,9.02
19-Nov-24 20:00:00,STOP,7045.41,Bad,-5.00,Bad,Bad,4.33,30.36,10.02,10.63,9.05,8.86
19-Nov-24 21:00:00,STOP,2878.05,Bad,-5.00,Bad,Bad,5.04,27.12,10.01,10.26,9.06,8.61
19-Nov-24 22:00:00,STOP,4.23,Bad,-5.00,Bad,Bad,4.28,23.84,9.61,9.94,9.00,8.41
19-Nov-24 23:00:00,STOP,4.28,Bad,-5.00,Bad,Bad,3.60,-8.71,8.53,8.51,8.25,7.04
20-Nov-24 00:00:00,STOP,4.29,Bad,-5.00,Bad,Bad,4.96,-16.48,6.73,6.78,7.26,5.98
20-Nov-24 01:00:00,STOP,5.09,Bad,-5.00,Bad,Bad,5.59,-8.08,6.07,6.06,6.84,5.85
20-Nov-24 02:00:00,STOP,4.88,Bad,-5.00,Bad,Bad,5.06,-11.26,5.38,5.36,6.16,5.12
20-Nov-24 03:00:00,STOP,5.21,Bad,-5.00,Bad,Bad,5.06,-11.32,5.17,5.14,6.00,4.99
20-Nov-24 04:00:00,STOP,5.05,Bad,-5.00,Bad,Bad,5.60,-6.78,5.04,4.97,5.86,4.97
20-Nov-24 05:00:00,STOP,5.17,Bad,-5.00,Bad,Bad,6.34,9.60,5.38,5.18,6.26,5.55
20-Nov-24 06:00:00,STOP,4.83,Bad,-5.00,Bad,Bad,6.26,1.05,4.87,4.68,5.76,4.85
20-Nov-24 07:00:00,STOP,4.99,Bad,-5.00,Bad,Bad,4.96,21.25,5.79,5.32,6.33,5.65
20-Nov-24 08:00:00,STOP,4.71,Bad,-5.00,Bad,Bad,4.96,13.43,5.05,4.85,6.07,5.21
20-Nov-24 09:00:00,STOP,4.57,Bad,-5.00,Bad,Bad,4.38,5.68,4.91,4.48,5.74,4.67
20-Nov-24 10:00:00,STOP,160.60,Bad,-5.00,Bad,Bad,5.63,17.95,5.54,4.81,6.00,4.93
20-Nov-24 11:00:00,STOP,4.77,Bad,-5.00,Bad,Bad,4.96,46.73,6.89,5.82,6.74,6.01
20-Nov-24 12:00:00,STOP,3.83,Bad,-5.00,Bad,Bad,4.96,53.19,7.35,6.37,7.02,6.35
20-Nov-24 13:00:00,STOP,3.63,Bad,-5.00,Bad,Bad,4.38,55.80,7.55,6.68,7.32,6.67
20-Nov-24 14:00:00,STOP,3.74,Bad,-5.00,Bad,Bad,4.33,47.98,7.52,6.80,7.48,6.75
20-Nov-24 15:00:00,STOP,3.97,Bad,-5.00,Bad,Bad,4.36,46.74,7.46,6.86,7.50,6.78
20-Nov-24 16:00:00,STOP,3.20,Bad,-5.00,Bad,Bad,3.65,34.29,8.15,7.17,7.31,6.48
20-Nov-24 17:00:00,STOP,3.46,Bad,-5.00,Bad,Bad,5.66,48.03,9.40,8.10,7.26,6.73
20-Nov-24 18:00:00,STOP,3.51,Bad,-5.00,Bad,Bad,4.87,41.46,10.41,8.85,7.27,6.69
20-Nov-24 19:00:00,STOP,4.04,Bad,-5.00,Bad,Bad,4.96,38.83,13.02,10.08,7.16,6.68
20-Nov-24 20:00:00,STOP,3.89,Bad,-5.00,Bad,Bad,4.96,36.92,12.29,10.07,6.93,6.46
20-Nov-24 21:00:00,STOP,4.40,-0.04,-5.00,0.24,-0.04,3.65,37.55,11.72,9.53,6.95,6.55
20-Nov-24 22:00:00,RUN,4.26,42.10,99.03,30.98,42.10,6534.84,6476.89,46.76,39.22,43.75,37.41
20-Nov-24 23:00:00,RUN,4.18,41.93,99.17,28.35,41.93,6727.89,6683.35,47.38,40.24,45.11,38.41
21-Nov-24 00:00:00,RUN,4.22,42.09,99.04,33.68,42.09,6863.02,6812.13,46.90,40.21,45.60,37.21
21-Nov-24 01:00:00,RUN,4.01,41.87,99.21,29.90,41.87,7187.78,7136.40,46.65,39.40,44.09,36.94
21-Nov-24 02:00:00,RUN,4.17,42.01,99.09,31.35,42.01,6978.29,6927.04,46.30,39.01,44.56,37.32
21-Nov-24 03:00:00,RUN,4.03,42.11,99.02,32.59,42.11,7004.68,6963.73,46.14,37.76,43.64,36.81
21-Nov-24 04:00:00,RUN,4.17,41.91,99.17,31.13,41.91,7004.99,6941.61,45.83,37.98,42.00,36.53
21-Nov-24 05:00:00,RUN,4.46,41.89,99.19,34.07,41.89,7027.18,6969.84,45.17,37.28,40.26,34.65
21-Nov-24 06:00:00,RUN,4.70,41.96,99.14,29.10,41.96,6857.24,6810.95,45.31,36.96,39.97,34.82
21-Nov-24 07:00:00,RUN,4.41,42.19,98.96,31.48,42.19,7152.98,7089.10,45.23,37.08,41.13,35.57
21-Nov-24 08:00:00,RUN,4.75,42.19,98.95,30.39,42.19,7063.02,7009.57,45.37,37.81,40.64,34.68
21-Nov-24 09:00:00,RUN,4.86,41.95,99.14,30.69,41.95,6034.43,5985.54,45.13,37.36,41.10,35.34
21-Nov-24 10:00:00,RUN,4.59,42.04,99.06,30.22,42.04,7442.91,7370.95,45.63,36.98,43.97,36.65
21-Nov-24 11:00:00,RUN,4.35,41.92,99.17,33.56,41.92,6794.80,6751.78,45.41,41.20,45.14,36.28
21-Nov-24 12:00:00,RUN,4.28,42.26,98.90,31.51,42.26,6719.98,6663.47,44.39,39.15,43.96,35.43
21-Nov-24 13:00:00,RUN,4.20,41.88,99.19,28.82,41.88,7097.03,7042.95,43.32,38.58,43.48,35.28
21-Nov-24 14:00:00,RUN,4.63,42.09,99.02,30.72,42.09,6793.83,6741.59,45.34,40.74,46.44,36.66
21-Nov-24 15:00:00,RUN,4.42,41.92,99.16,31.32,41.92,7112.56,7051.29,45.95,41.30,45.66,38.12
21-Nov-24 16:00:00,RUN,4.31,42.16,98.97,29.21,42.16,7014.13,6954.82,46.27,41.44,45.92,36.64
21-Nov-24 17:00:00,RUN,4.49,41.79,99.26,29.65,41.79,6977.63,6915.06,45.14,41.05,46.40,35.68
21-Nov-24 18:00:00,RUN,4.67,42.25,98.90,31.93,42.25,7112.39,7040.04,43.55,37.30,44.59,36.57
21-Nov-24 19:00:00,RUN,4.64,41.88,99.18,30.97,41.88,7022.61,6970.46,43.78,37.95,45.43,35.99
21-Nov-24 20:00:00,RUN,4.55,42.20,98.93,32.12,42.20,7015.45,6957.28,42.61,35.38,44.90,36.95
21-Nov-24 21:00:00,RUN,4.69,42.17,98.96,29.23,42.17,6818.48,6761.61,43.01,35.82,44.39,35.73
21-Nov-24 22:00:00,RUN,4.53,41.92,99.15,29.21,41.92,6658.04,6599.96,45.80,41.85,45.58,36.18
21-Nov-24 23:00:00,RUN,4.43,41.98,99.11,30.13,41.98,6516.70,6469.98,43.12,35.29,44.44,35.60
22-Nov-24 00:00:00,RUN,4.51,42.13,98.99,27.35,42.13,5436.93,5380.20,43.48,37.30,45.60,38.26
22-Nov-24 01:00:00,RUN,4.97,42.07,99.05,30.50,42.07,5733.65,5687.13,42.96,35.60,44.28,35.13
22-Nov-24 02:00:00,RUN,4.93,41.81,99.24,29.33,41.81,5903.76,5841.22,43.02,35.70,45.27,37.00
22-Nov-24 03:00:00,RUN,4.93,41.98,99.11,26.45,41.98,6098.15,6048.57,42.91,35.48,44.66,36.60
22-Nov-24 04:00:00,RUN,4.85,41.99,99.10,29.28,41.99,6219.64,6163.27,44.51,38.68,45.78,36.94
22-Nov-24 05:00:00,RUN,4.81,41.84,99.22,29.44,41.84,6180.55,6131.85,44.38,39.04,45.95,36.83
22-Nov-24 06:00:00,RUN,4.52,41.81,99.24,28.49,41.81,6701.09,6647.80,43.29,36.67,45.31,37.08
22-Nov-24 07:00:00,RUN,4.51,42.01,99.08,34.86,42.01,6928.25,6861.04,45.58,41.49,46.53,35.83
22-Nov-24 08:00:00,RUN,4.72,41.80,99.25,30.62,41.80,6927.44,6869.43,46.32,42.79,46.87,37.79
22-Nov-24 09:00:00,RUN,4.57,41.70,98.24,24.29,41.70,4320.10,4268.61,45.27,38.62,45.31,36.70
22-Nov-24 10:00:00,RUN,4.36,42.00,99.09,32.45,42.00,6621.08,6563.72,44.69,37.79,45.43,37.99
22-Nov-24 11:00:00,RUN,4.49,41.96,99.12,28.56,41.96,6861.84,6810.50,44.83,38.82,46.19,38.50
22-Nov-24 12:00:00,RUN,4.33,42.09,99.02,31.71,42.09,6453.51,6424.48,46.28,41.49,46.87,39.80
22-Nov-24 13:00:00,RUN,4.21,42.02,99.07,29.34,42.02,6918.42,6938.67,48.00,41.85,47.20,37.74
22-Nov-24 14:00:00,RUN,3.64,41.98,99.10,33.84,41.98,6835.38,6797.57,47.80,43.51,46.54,38.80
22-Nov-24 15:00:00,RUN,3.18,41.94,99.12,33.38,41.94,6935.91,7745.49,48.16,44.24,47.01,39.51
22-Nov-24 16:00:00,RUN,3.24,41.93,99.14,24.93,41.93,5110.27,6080.80,48.65,40.89,47.49,41.16
22-Nov-24 17:00:00,RUN,3.83,42.04,99.06,26.72,42.04,5264.61,5140.76,48.32,40.05,46.80,39.83
22-Nov-24 18:00:00,RUN,3.97,42.16,98.96,27.37,42.16,5076.88,5039.73,47.74,40.41,47.17,39.93
22-Nov-24 19:00:00,RUN,3.92,42.05,99.05,28.00,42.05,5752.83,5709.81,46.92,39.67,46.24,39.53
22-Nov-24 20:00:00,RUN,4.13,42.12,98.95,31.24,42.12,6088.12,6042.66,46.81,40.33,46.35,38.41
22-Nov-24 21:00:00,RUN,3.83,42.05,99.05,29.71,42.05,6396.39,6345.00,47.00,42.18,44.14,36.73
22-Nov-24 22:00:00,RUN,3.96,41.96,99.11,28.66,41.96,6660.44,6597.86,47.52,42.94,43.17,34.65
22-Nov-24 23:00:00,RUN,4.03,41.91,99.16,29.60,41.91,6611.15,6596.90,46.38,41.97,44.28,36.76
23-Nov-24 00:00:00,RUN,4.14,41.83,99.22,27.87,41.83,6595.20,6558.87,46.69,41.96,42.00,34.81
23-Nov-24 01:00:00,RUN,4.05,42.06,99.04,33.30,42.06,7042.95,7003.44,47.29,42.38,42.42,35.54
23-Nov-24 02:00:00,RUN,3.76,41.90,99.16,30.83,41.90,6849.61,6905.45,47.62,42.32,44.22,37.06
23-Nov-24 03:00:00,RUN,3.75,42.16,98.96,29.55,42.16,6813.43,6759.22,47.26,43.60,46.01,40.69
23-Nov-24 04:00:00,RUN,3.60,41.94,99.12,32.76,41.94,7094.48,7037.25,47.99,42.67,47.69,41.17
23-Nov-24 05:00:00,RUN,3.13,41.94,99.13,33.23,41.94,7013.09,6955.10,48.53,46.16,47.46,41.94
23-Nov-24 06:00:00,RUN,2.95,41.78,99.25,32.25,41.78,7001.77,6948.25,48.49,46.64,48.10,41.93
23-Nov-24 07:00:00,RUN,2.71,41.88,99.17,30.99,41.88,6775.47,6718.73,48.75,46.55,47.36,42.28
23-Nov-24 08:00:00,RUN,2.48,41.96,98.46,29.10,41.96,5606.82,5564.45,49.26,47.35,48.61,42.88
23-Nov-24 09:00:00,RUN,2.29,41.91,99.08,28.09,41.91,4792.91,4751.84,48.32,46.07,48.09,42.91
23-Nov-24 10:00:00,RUN,2.73,41.97,99.10,32.51,41.97,7111.26,7048.03,49.11,47.19,48.70,43.38
23-Nov-24 11:00:00,RUN,2.20,42.15,98.97,33.40,42.15,7365.76,7308.81,49.45,46.45,48.74,43.22
23-Nov-24 12:00:00,RUN,2.28,42.19,98.93,28.97,42.19,6882.94,6824.39,50.73,48.77,49.91,44.67
23-Nov-24 13:00:00,RUN,2.24,42.17,98.95,30.97,42.17,6875.79,6817.71,51.35,48.46,50.57,44.87
23-Nov-24 14:00:00,RUN,1.89,42.13,98.98,29.76,42.13,6916.95,6869.21,51.37,46.14,51.17,44.94
23-Nov-24 15:00:00,RUN,1.96,42.29,98.85,31.42,42.29,6878.91,6817.55,51.13,47.66,50.85,45.13
23-Nov-24 16:00:00,RUN,1.94,42.12,99.00,33.79,42.12,6878.98,6825.44,50.71,44.18,50.03,44.13
23-Nov-24 17:00:00,RUN,2.08,42.00,99.08,27.42,42.00,6689.69,6636.24,50.51,48.71,49.71,44.21
23-Nov-24 18:00:00,RUN,2.19,41.84,99.21,30.30,41.84,6906.10,6868.29,50.17,48.27,49.05,44.08
23-Nov-24 19:00:00,RUN,1.72,42.18,98.94,31.28,42.18,7057.81,6999.79,50.41,48.12,49.68,44.03
23-Nov-24 20:00:00,RUN,2.21,42.17,98.95,34.05,42.17,6944.19,6896.83,49.88,47.91,49.23,43.51
23-Nov-24 21:00:00,RUN,2.24,41.75,99.28,30.60,41.75,6849.02,6800.79,49.66,47.71,49.37,43.73
23-Nov-24 22:00:00,RUN,2.33,41.83,99.23,33.17,41.83,7309.46,7258.40,49.54,45.51,48.41,43.03
23-Nov-24 23:00:00,RUN,2.96,42.02,99.06,30.87,42.02,7024.89,6966.81,48.79,46.77,48.31,42.42
24-Nov-24 00:00:00,RUN,2.89,41.77,99.27,32.73,41.77,6853.89,6798.46,48.45,46.08,47.92,42.19
24-Nov-24 01:00:00,RUN,2.76,41.82,99.23,30.84,41.82,6904.42,6842.21,48.53,46.73,48.40,42.20
24-Nov-24 02:00:00,RUN,2.72,41.90,99.16,32.50,41.90,7109.65,7042.90,48.35,46.27,48.13,41.44
24-Nov-24 03:00:00,RUN,3.05,42.10,99.01,32.12,42.10,6970.59,6915.21,48.30,46.13,47.97,41.44
24-Nov-24 04:00:00,RUN,2.99,42.04,99.06,28.75,42.04,6720.87,6659.73,48.15,46.51,47.71,41.36
24-Nov-24 05:00:00,RUN,3.56,41.84,99.22,32.05,41.84,7083.99,7034.53,48.31,46.36,47.67,41.49
24-Nov-24 06:00:00,RUN,3.27,42.03,99.06,31.83,42.03,6993.28,6932.65,48.38,46.25,47.31,41.06
24-Nov-24 07:00:00,RUN,3.25,42.07,99.04,34.20,42.07,6890.29,6844.66,48.39,46.25,47.45,41.31
24-Nov-24 08:00:00,RUN,3.38,41.92,99.14,27.66,41.92,5544.90,5498.62,46.93,44.86,46.27,40.35
24-Nov-24 09:00:00,RUN,3.01,41.88,99.18,26.47,41.88,6148.50,6095.70,44.76,40.91,43.68,37.85
24-Nov-24 10:00:00,RUN,2.89,41.97,99.10,31.72,41.97,6243.04,6196.73,47.75,44.48,45.15,40.08
24-Nov-24 11:00:00,RUN,3.16,41.75,99.29,33.18,41.75,6880.01,6831.60,47.97,44.99,45.18,40.66
24-Nov-24 12:00:00,RUN,2.99,41.92,99.15,24.80,41.92,4370.49,4317.80,49.20,45.02,45.91,40.69
24-Nov-24 13:00:00,RUN,2.75,41.93,99.14,21.86,41.93,3683.28,3647.50,48.67,43.44,44.91,39.39
24-Nov-24 14:00:00,RUN,2.78,41.89,99.18,21.94,41.89,4312.15,4279.59,49.31,46.55,45.99,41.28
24-Nov-24 15:00:00,RUN,2.56,42.14,98.98,25.39,42.14,4197.81,4154.62,49.41,46.36,46.12,41.68
24-Nov-24 16:00:00,RUN,2.84,42.07,99.04,23.67,42.07,4201.47,4152.58,49.39,46.98,46.17,40.97
24-Nov-24 17:00:00,RUN,2.63,41.97,99.11,25.31,41.97,4325.32,4284.25,48.98,46.61,46.90,40.95
24-Nov-24 18:00:00,RUN,2.90,42.09,99.02,24.75,42.09,4273.36,4225.71,48.77,46.27,46.43,40.57
24-Nov-24 19:00:00,RUN,2.83,42.07,99.04,25.74,42.07,4339.66,4289.53,49.19,46.40,48.70,41.25
24-Nov-24 20:00:00,RUN,2.95,41.95,99.13,23.59,41.95,4172.94,4118.23,49.41,47.06,48.66,41.74
24-Nov-24 21:00:00,RUN,2.93,42.08,99.03,27.43,42.08,4455.40,4422.14,48.72,46.08,46.99,42.61
24-Nov-24 22:00:00,RUN,3.22,41.88,99.18,24.81,41.88,4566.19,4510.81,48.14,46.10,46.63,41.58
24-Nov-24 23:00:00,RUN,3.10,41.94,99.14,26.87,41.94,4683.74,4646.06,48.17,45.55,47.19,41.41
25-Nov-24 00:00:00,RUN,3.54,41.87,99.19,22.66,41.87,4703.75,4665.31,48.49,46.29,47.26,42.14
25-Nov-24 01:00:00,RUN,3.19,41.91,99.17,25.06,41.91,4597.11,4560.61,48.93,46.55,48.01,41.81
25-Nov-24 02:00:00,RUN,3.11,42.08,99.02,25.54,42.08,4611.99,4559.93,48.86,46.56,48.06,41.14
25-Nov-24 03:00:00,RUN,3.28,42.09,99.03,24.40,42.09,4649.13,4602.32,48.10,45.95,46.61,40.42
25-Nov-24 04:00:00,RUN,3.26,42.10,99.01,23.66,42.10,4699.10,4643.63,48.36,45.83,47.08,40.30
25-Nov-24 05:00:00,RUN,3.54,41.88,99.19,23.88,41.88,4714.77,4671.84,48.41,45.99,47.29,40.28
25-Nov-24 06:00:00,RUN,3.78,42.10,99.01,26.31,42.10,4520.22,4470.68,47.66,45.03,46.86,40.59
25-Nov-24 07:00:00,RUN,3.50,41.86,99.21,22.97,41.86,4443.30,4398.97,47.85,45.45,46.87,40.89
25-Nov-24 08:00:00,RUN,3.77,41.99,99.09,23.95,41.99,4233.41,4181.91,47.97,45.47,47.66,41.00
25-Nov-24 09:00:00,RUN,3.66,41.97,99.11,23.33,41.97,3809.18,3760.29,48.83,41.22,48.79,41.17
25-Nov-24 10:00:00,RUN,3.72,42.05,99.06,22.32,42.05,3654.75,3616.27,50.34,45.21,48.89,41.29
25-Nov-24 11:00:00,RUN,3.64,41.88,99.19,26.00,41.88,4923.33,4857.95,49.80,46.00,48.79,41.51
25-Nov-24 12:00:00,RUN,3.50,41.97,99.12,30.60,41.97,6692.43,6642.00,46.14,43.18,45.73,38.72
25-Nov-24 13:00:00,RUN,3.31,42.01,99.08,28.40,42.01,6535.45,6484.69,46.56,42.06,46.19,39.18
25-Nov-24 14:00:00,RUN,3.59,41.80,99.25,31.19,41.80,6444.21,6382.31,46.63,42.17,47.03,39.43
25-Nov-24 15:00:00,RUN,3.47,42.23,98.90,29.45,42.23,6608.04,6554.59,46.69,44.12,46.30,39.18
25-Nov-24 16:00:00,RUN,3.38,41.94,99.13,27.19,41.94,5794.27,5742.79,46.00,42.10,45.70,38.86
25-Nov-24 17:00:00,RUN,3.78,26.37,61.91,30.24,26.37,5359.78,5309.59,44.72,42.77,45.66,38.10
25-Nov-24 18:00:00,RUN,3.71,41.88,99.15,28.01,41.88,5909.27,5853.22,45.69,42.39,45.98,38.11
25-Nov-24 19:00:00,RUN,3.98,36.67,86.88,29.67,36.67,6037.69,5982.93,46.49,44.33,46.82,38.41
25-Nov-24 20:00:00,RUN,3.60,41.95,99.13,28.26,41.95,6347.75,6286.56,46.66,44.16,47.29,38.08
25-Nov-24 21:00:00,RUN,3.95,42.17,98.95,29.82,42.17,7093.79,7042.45,47.06,42.13,46.97,39.45
25-Nov-24 22:00:00,RUN,3.65,42.21,98.93,31.93,42.21,7000.16,6932.87,46.71,39.71,46.15,38.02
25-Nov-24 23:00:00,RUN,3.80,41.93,99.14,33.61,41.93,6707.97,6657.67,47.18,41.16,47.42,39.44
26-Nov-24 00:00:00,RUN,3.77,41.99,99.10,29.21,41.99,6833.69,6770.30,47.54,43.24,47.31,40.09
26-Nov-24 01:00:00,RUN,3.75,42.17,98.95,32.73,42.17,7320.98,7273.15,47.21,40.54,47.13,38.86
26-Nov-24 02:00:00,RUN,4.12,42.14,98.98,29.26,42.14,6630.18,6561.09,47.52,44.66,47.54,40.15
26-Nov-24 03:00:00,RUN,3.74,41.89,99.18,31.76,41.89,7045.18,6999.10,47.08,41.09,46.89,38.90
26-Nov-24 04:00:00,RUN,3.92,42.00,99.08,32.77,42.00,6647.89,6595.83,46.96,40.37,47.63,39.59
26-Nov-24 05:00:00,RUN,4.19,41.96,99.13,32.45,41.96,7111.97,7030.97,46.24,38.99,46.55,39.01
26-Nov-24 06:00:00,RUN,3.95,42.18,98.95,33.12,42.18,6886.86,6832.76,46.61,40.71,46.96,39.03
26-Nov-24 07:00:00,RUN,4.05,42.33,98.87,24.29,42.33,6797.73,6746.23,46.76,39.50,47.20,38.06
26-Nov-24 08:00:00,RUN,4.16,42.20,98.93,27.27,42.20,5507.09,5447.12,46.73,41.85,45.93,39.93
26-Nov-24 09:00:00,RUN,3.82,42.14,98.98,28.65,42.14,6746.88,6686.91,45.82,39.58,43.44,37.80
26-Nov-24 10:00:00,RUN,4.13,42.18,98.95,29.43,42.18,6694.08,6631.51,46.77,38.59,45.36,37.84
26-Nov-24 11:00:00,RUN,3.97,42.07,99.03,30.45,42.07,6585.18,6532.62,48.57,43.71,47.42,35.54
26-Nov-24 12:00:00,RUN,4.22,42.19,98.93,28.34,42.19,7187.80,7137.37,47.76,41.55,46.03,37.99
26-Nov-24 13:00:00,RUN,3.86,42.03,99.06,32.61,42.03,6744.36,6696.71,48.29,43.44,45.87,39.15
26-Nov-24 14:00:00,RUN,3.70,42.21,98.92,29.21,42.21,7004.23,6940.84,48.72,40.78,47.41,40.40
26-Nov-24 15:00:00,RUN,3.28,41.96,99.12,29.88,41.96,6741.44,6689.32,48.33,40.88,47.64,40.62
26-Nov-24 16:00:00,RUN,3.43,42.01,99.08,30.60,42.01,6784.69,6731.24,45.20,38.44,44.29,38.51
26-Nov-24 17:00:00,RUN,3.08,41.86,99.20,30.78,41.86,7231.20,7160.15,45.45,38.32,45.39,38.37
26-Nov-24 18:00:00,RUN,3.35,41.81,99.23,28.25,41.81,6774.26,6718.20,48.41,43.44,46.16,35.58
26-Nov-24 19:00:00,RUN,3.75,41.84,99.21,30.55,41.84,7178.40,7120.38,45.55,41.52,44.44,33.09
26-Nov-24 20:00:00,RUN,3.85,42.13,98.98,33.07,42.13,7247.60,7188.57,47.64,43.55,46.64,34.74
26-Nov-24 21:00:00,RUN,3.72,41.81,99.22,32.61,41.81,6957.79,6891.94,46.96,42.63,44.51,33.37
26-Nov-24 22:00:00,RUN,4.21,42.06,99.03,31.87,42.06,7056.55,6998.36,45.24,41.32,43.96,33.99
26-Nov-24 23:00:00,RUN,4.12,42.12,98.99,31.29,42.12,6562.54,6505.81,44.02,40.74,44.07,33.78
27-Nov-24 00:00:00,RUN,4.15,41.89,99.17,26.75,41.89,6205.33,6150.79,44.20,35.41,42.53,36.39
27-Nov-24 01:00:00,RUN,4.29,41.99,99.10,26.89,41.99,5953.77,5896.28,44.66,36.54,43.21,36.72
27-Nov-24 02:00:00,RUN,3.77,41.86,99.20,25.07,41.86,5280.99,5233.43,47.06,39.89,46.32,37.36
27-Nov-24 03:00:00,RUN,4.01,41.88,99.18,29.74,41.88,6247.40,6199.88,46.06,37.68,44.06,37.41
27-Nov-24 04:00:00,RUN,4.14,41.82,99.23,29.26,41.82,6923.64,6869.01,45.83,39.21,45.87,36.45
27-Nov-24 05:00:00,RUN,4.28,41.90,99.16,32.87,41.90,6741.79,6676.58,46.88,39.44,46.07,37.52
27-Nov-24 06:00:00,RUN,4.03,41.98,99.11,28.08,41.98,6372.88,6319.56,46.40,37.18,43.83,37.71
27-Nov-24 07:00:00,RUN,4.16,42.16,98.96,29.00,42.16,6864.21,6796.42,45.32,37.47,43.39,36.36
27-Nov-24 08:00:00,RUN,4.44,41.80,98.44,25.01,41.80,5294.65,5243.93,45.34,39.32,44.35,33.69
27-Nov-24 09:00:00,RUN,4.30,41.89,99.15,24.82,41.89,4298.59,4251.01,43.49,36.98,42.83,35.03
27-Nov-24 10:00:00,RUN,4.31,41.95,99.13,27.43,41.95,5441.91,5387.16,39.03,31.68,38.87,31.33
27-Nov-24 11:00:00,STOP,4.29,4.19,49.25,16.82,4.19,6934.20,6812.02,27.27,25.35,27.30,23.93
27-Nov-24 12:00:00,STOP,4.68,-0.04,-5.00,0.27,-0.04,2926.50,2883.48,21.16,20.72,20.57,19.34
27-Nov-24 13:00:00,STOP,4.89,-0.04,-5.00,0.27,-0.04,2277.24,2234.19,17.65,18.05,17.39,16.76
27-Nov-24 14:00:00,STOP,4.55,-0.04,-5.00,0.28,-0.04,1827.82,1782.82,15.70,16.04,14.73,14.31
27-Nov-24 15:00:00,STOP,4.65,-0.04,-5.00,0.27,-0.04,265.75,231.20,14.09,14.47,13.11,12.80
27-Nov-24 16:00:00,STOP,4.69,-0.04,-5.00,0.27,-0.04,25.82,-7.43,13.04,13.10,11.57,11.20
27-Nov-24 17:00:00,STOP,4.85,-0.04,-5.00,0.27,-0.04,29.10,-4.75,11.80,11.71,9.90,9.49
27-Nov-24 18:00:00,STOP,5.22,-0.04,-5.00,0.26,-0.04,31.08,-2.19,11.07,11.00,9.49,9.39
27-Nov-24 19:00:00,STOP,5.00,-0.04,-5.00,0.27,-0.04,32.38,2.35,10.21,9.80,8.55,7.57
27-Nov-24 20:00:00,STOP,4.99,-0.04,-5.00,0.27,-0.04,33.67,4.36,9.30,8.95,7.90,6.87
27-Nov-24 21:00:00,STOP,5.08,-0.04,-5.00,0.27,-0.04,34.31,9.50,8.22,8.54,6.77,6.63
27-Nov-24 22:00:00,STOP,5.19,-0.04,-5.00,0.27,-0.04,36.25,9.50,8.06,8.17,6.42,6.07
27-Nov-24 23:00:00,STOP,5.17,-0.04,-5.00,0.27,-0.04,37.55,7.56,7.27,7.33,6.21,6.00
28-Nov-24 00:00:00,STOP,4.94,-0.04,-5.00,0.27,-0.04,39.48,10.80,7.26,6.91,6.45,6.21
28-Nov-24 01:00:00,STOP,5.07,-0.04,-5.00,0.27,-0.04,40.16,13.43,7.17,7.02,6.44,6.26
28-Nov-24 02:00:00,STOP,4.87,-0.04,-5.00,0.27,-0.04,42.11,17.34,7.36,7.17,6.34,5.92
28-Nov-24 03:00:00,STOP,4.30,-0.04,-5.00,0.27,-0.04,46.67,23.93,7.49,7.17,7.00,6.42
28-Nov-24 04:00:00,STOP,4.32,-0.04,-5.00,0.27,-0.04,50.59,26.45,7.73,7.38,7.39,6.81
28-Nov-24 05:00:00,STOP,4.27,-0.04,-5.00,0.28,-0.04,54.78,33.25,8.08,7.65,7.92,7.40
28-Nov-24 06:00:00,STOP,4.11,-0.04,-5.00,0.27,-0.04,58.41,32.33,8.44,7.84,8.35,7.84
